id,name
2800,Pudding Representative
2801,Horse
2802,MENSANS
2803,HAWKING
2804,Computer Voice 2
2805,GARABEDIAN
2806,Mr. Pennybags
2807,Japanese Stewardess
2808,Jim Belushi
2809,Toilet
2810,TV CHARACTER
2811,Woody Allen
2812,Sumo
2813,Magic Fish
2814,Cartoon Squid
2815,Japanese Father
2816,Gameshow Host
2817,Canadian Man
2818,CANADIAN WOMAN
2819,Somber Announcer
2820,Salesperson
2821,Electric Car Computer
2822,WILLIAM/ROBYN
2823,Mel Gibson
2824,WILLIAM
2825,ROBYN
2826,MR.SMITH/MEL
2827,John Travolta
2828,MAN ON RIGHT
2829,MAN ON LEFT
2830,Bus Tour Guide
2831,Anne
2832,MR. SMITH/MEL
2833,Senators
2834,Senator Payne
2835,Senate Leader
2836,DISTINGUISHED-LOOKING MAN
2837,Tram Guide
2838,Irene Ryan
2839,Batman
2840,Robin
2841,EDWARD/WILLIAM/ROBYN
2842,Hosey the Bear
2843,Researcher #1
2844,Researcher #2
2845,Video Game
2846,Staffer
2847,Electronic Organizer
2848,Navajo Boy
2849,Dancer
2850,SOLIDIER #1
2851,Sir Widebottom
2852,SCHOOLKIDS
2853,Satellite
2854,Mark McGwire
2855,Homer Effigy
2856,Newspaper Worker #1
2857,Newspaper Worker #2
2858,SHREWISH WOMAN
2860,Mimi
2861,German Man
2862,German Woman
2863,Farm Critic
2864,Tv Critic
2865,Theater Critic
2866,Herald
2867,Salvatore
2868,DINNER THEATRE OWNER
2869,Deli Owner
2870,French Chef
2871,Dinner Theater Owner
2872,RESTAURANT OWNERS
2873,CREEPY VOICE
2874,Lucy Lawless
2875,Dick Clark
2876,Band Member #1
2877,Band Member #2
2878,Band Member #3
2879,Rick James
2880,WAFFLE IRON
2881,Tom Arnold
2882,Pauly Shore
2883,Rosie O'Donnell
2884,Terrible Celebrities
2885,ROSIE O'DONNEL
2886,GERMAN SOLDIER
2887,G.I.
2888,Dead German Soldier
2889,Musketeer
2890,Man In The Iron Mask
2891,Zorro
2892,Princess
3109,Troll
2893,Scarlet Pimpernel
2894,King Arthur
2895,Rap Singer
2896,B-52'S
2897,HOMERA
2898,COLONEL'S WIFE
2899,Farmer #2
2900,Storekeeper
2901,Elephant
2902,Sandy
2903,J.P.
2904,Laramie Employees
2905,New Yorker
2906,Burns Ball
2907,PENN
2908,Smiley the Elf
2909,Happy The Elf
2910,Giggly The Elf
2911,Pat O'Brien
2912,Nancy O'Dell
2913,Man In Line
2914,Boy In Car
2915,Girl In Car
2916,Homer Monster
2917,Allen
2918,Shelbyville Father
2919,SHELBYVILLE FATHER AND MOTHER
2920,Forklift Driver
2921,OCTUPLETS
2922,Businessman
2923,ZOO OWNER
2924,Butch Patrick
2925,Anoop
2926,Poonam
2927,Flamboyant Theater-type
2928,Christopher
2929,Koala
2930,Mother Gorilla
2931,Man With No Face
2932,Fast-talking Announcer
2933,Jay North
2934,Johnny Bobby
2935,NRBQ
2936,Fretful Mother
2937,Grim Father
2938,Cop
2939,Rebel
2941,Ramrod
2942,Bikers
2943,BURLY BARTENDER
2944,NURSING STUDENTS
2945,Plaintiff
2946,Defendant
2948,LINDSEY
2950,Dixie Chicks
2951,Funzo
2952,Gary Coleman
2953,Goodwill Driver
2954,Chair Lift Operator
2955,Ski Instructor
2956,DEER
2957,Lodge Employee #1
2958,Lodge Employee #2
2959,Mr. Sakamoto
2960,Ricky
2961,Lucy
2962,Fred
2963,John Wayne
2964,RASPY VOICE
2965,Left Snake
2966,Right Snake
2967,Both Snakes
2968,Virtual Doctor
2969,Lubchenko
2970,Men's Singing Group
2971,Frat Boy #1
2972,Frat Boy #2
2974,Bart's Congregation
2975,Float Singers
2976,FAN
2977,Britney Spears
2978,SEAT FILLER
2979,Chapman
2980,Coast Guard Guy
2981,Party Guests
2982,Asian Pirate
2983,CLOSING
2984,Rat-pack Kid
2985,SALESGUY
2986,Randy Bachman
2987,Fred Turner
2988,State Comptroller Atkins
2989,Giant Pearl
2990,Dream Homer
2991,Jockey #1
2992,Jockey #2
2993,Mrs. Vanderbilt
2994,Mr. Vanderbilt
2995,Jockeys
2996,Tree Jockey
2997,Toadstool Jockey
2998,Woman Jockey
2999,OTHER JOCKEYS
3000,Hank Jockey
2947,Jim Hope
2940,Meathook
2949,Male Executive
3002,FIRST PARROT
3003,SECOND PARROT
3004,Clay Babcock
3005,Mrs. Babcock
3006,Crew Chief
3007,LINDSAY
3009,Pbs-style Announcer
3010,Teen-aged Hooligan
3012,Mr. Rogers
3013,Yo-Yo Ma
3014,Bigg Byrd
3015,Ellmeaux
3016,Craig
3017,Amy
3018,Qtoktok
3019,Ak
3020,LISA JUNIOR
3021,ISLANDERS
3022,Chipper Guide
3023,Babe Ruth
3024,Titania
3025,Phil Angelides
3026,Dr. Velimirovic
3027,Jailbird's Son
3028,Slick-looking Man #1
3029,Slick-looking Man #2
3030,Slick-looking Man #3
3031,Second Nurse
3032,Other Nurses
3033,20-ISH MOE
3034,NO NONSENSE FEMALE VOICE
3035,Helen Morehouse
3036,Soap Announcer
3037,Ingenue
3038,Contessa
3039,Arthur Crandall
3041,Hologram Nelson
3042,Heckler
3043,Old Barney
3044,Helen Thomas
3045,Advisors
3046,Security Advisor Kearney
3047,Bart's Friends
3048,Old Krusty
3049,Billy Carter's Ghost
3050,Foreign Delegates
3051,German Delegate
3052,British Delegate
3053,French Delegate
3054,Chinese Delegate
3055,TIKI
3056,Bar Patrons
3058,Factory Foreman
3059,Burt Reynolds
3060,Charlie Rose
3061,Robert Evans
3062,Inspector
3063,Boisterous Student
3064,Veejay
3065,Younger Veejay
3066,JOE C.
3067,Kid Rock
3068,Band
3070,Female Student
3071,Male Student
3072,RADIO ANNCR
3073,Southern Dowager
3074,Cyborganizer
3075,Robobaby
3077,Dance Coach
3078,PLAIN JANE
3079,Latin Milhouse
3080,LISABELLA
3082,Texan Man
3083,Thought Bubble Homer
3084,ORGAN SALESMAN
3085,Mall Manager
3086,Bojangles
3087,Lion
3088,Martian Children
3089,Bret Michaels
3090,The Admiral
3091,Lead Singer
3092,Tourist
3093,Other Doctors
3094,Dr. Wilmore
3095,Waitresses
3096,RUPERT
3097,Crew Member
3098,Dr. Stephen Hawking
3099,Richie Rich
3100,Female Artist
3101,Sidekick #2
3102,LISA'S LAWYER
3103,Willie Nelson
3104,Huckleberry Hound
3105,St. Peter
3106,Ghost Homer
3107,SCOUT
3081,Little Vicki
3076,Eduardo
3011,Betty White
3008,Rachel
3069,Sheriff
3040,Casino Manager
3110,Goldilocks
3111,RAPUNZEL
3112,Witch
3113,Handsome Man
3114,Snorky
3115,Wild Dolphin
3116,Dumb-looking Dolphin
3117,Drive-thru Speaker
3118,THE SIMPSONS
3119,Woodpecker
3120,Phone Recording
3121,BAD AUSTIN POWERS IMPRESSION
3122,Phone Company Lady
3123,CARTOON MAN
3124,PHONEY
3125,939'ers
3126,TRANSPORTER
3127,Prospector
3128,Roger Daltrey
3129,John Entwistle
3130,Pete Townshend
3131,PETE/ROGER/JOHN
3132,Olde Springfielders
3133,Badger
3134,Stephen King
3135,"""For Dummies"" Author"
3136,Christopher Walken
3137,Tom Clancy
3138,Maya Angelou
3139,Amy Tan
3140,AUTHOR
3141,Sophie
3142,FEMALE SOLDIER
3143,Soldiers
3144,Stereo Voice
3145,Ace of Hearts
3146,Ace of Clubs
3147,Ace of Diamonds
3148,Ace of Spades
3149,ALL FOUR ACES
3150,MAN WITH JEWELER'S LOUPE
3151,Female Teen #1
3152,Female Teen #2
3153,Mobsters
3154,Squealer
3156,Old Barber
3157,Mr. Thai
3158,LEAD PROTESTER
3160,Activists
3161,Caleb
3162,Wild Turkey
3163,Springfielders
3164,Male Activist
3165,Singing Waiters
3166,Scanner
3167,Financial Planner
3168,Albuquerquean Man
3169,Female Trainer
3170,Mr. Costington
3171,Leeza Gibbons
3172,CREDIT CARD SWIPER
3173,Virtual Wiggum
3174,Terrorists
3175,Head Terrorist
3176,Committee Woman
3177,Citizen #1
3178,Citizen #2
3179,Patrick McGoohan
3180,Blind Man
3181,Number 2
3182,Fake Homer
3183,Questo
3184,QUESTO'S THOUGHTS
3185,Cosmonaut #1
3186,COSMONAUT #2
3187,PUPPETEER
3188,Silver-haired Man
3189,FBI MAN
3190,Willie's Lawyer
3191,Ex-jock #2
3192,Ex-jock #1
3193,EX-JOCKS
3194,Costume Supervisor
3195,Ex-jock #3
3196,Disheveled Clown
3197,Ringmaster
3198,RADIO WEATHER MAN
3199,APU+
3200,Hobgoblin
3201,LITTLE BO PEEP
3202,G.I. #1
3203,Young Skinner
3204,G.I. #2
3205,Wolf #1
3206,Wolf #2
3207,Camel Lisa
3208,Harem Girl Bart
3209,Super-criminal
3210,Female Warrior
3211,A.D.R. Sessions
3212,SMOOTH ANNOUNCER
3213,Company Spokesman
3320,Hippo
3155,Johnny Tightlips
3214,Female Technician
3215,Cartoon Dog
3216,Rockettes
3217,King Kong
3218,Female Researcher
3219,Male Researcher
3220,SIX-YEAR-OLD HOMER
3221,CLASSICAL D.J.
3222,Fire Inspector
3223,Groom #1 / Groom #2
3224,Ring Bearer
3225,Movie Audience
3226,Burly Usher
3227,Octoparrot
3228,Prisoner
3229,Rodeo Clown #1
3230,Rodeo Clown #2
3231,Sardonicus
3232,Dr. Steve
3233,Bruce Vilanch
3234,Johnny Cochran
3235,Mrs. Prince
3236,Gallagher
3237,Tom Savini
3238,Mr. Rodgers
3239,Officer
3240,Weeping Widow
3241,Wolves
3242,Gophers
3243,Stephanie
3244,Assistant Director
3245,Black Pawn
3246,Black Rook
3247,Black King
3248,Tennis Audience
3249,Serena Williams
3250,Venus Williams
3251,SERENA
3252,Pete Sampras
3253,Andre Agassi
3254,VENUS
3255,Game Show Host
3256,GHOSTLY SIDESHOW BOB
3257,CONSERVATIVE 50'S AUDIENCE
3258,Judy Carne
3259,Frances
3260,Lighting Man
3261,SUPEREXECUTIVE
3262,Djiboutian Runner
3263,Australian Runner
3264,Runners
3265,HIP-LOOKING MAN
3267,Party Posse
3268,Joey Fatone
3269,Justin Timberlake
3270,Lance Bass
3271,Chris Kirkpatrick
3272,J.C. Chasez
3273,Cienega
3274,Arab Woman
3275,Hippie #1
3276,Hippie #2
3277,Hippie #3
3278,ADMIRAL
3279,"""mad"" Writer #1"
3280,"""mad"" Writer #2"
3281,N'SYNC
3282,Other Writers
3283,Testimonial Kid
3284,Blocko Cowboy
3285,Blocko Lincoln
3286,COWBOY/LINCOLN
3287,Souvenir Salesman
3288,Henri
3290,KIRK/MILHOUSE
3291,Vendor #1
3292,Vendor #2
3293,Vendor #3
3294,2nd Executive
3295,SPIRIT
3296,Chavez
3297,MAYOR
3298,Freakish Kid
3299,Francine Rhenquist
3300,Poison Service
3301,FEMALE AUDIENCE
3302,Business Owner
3303,Factory Owner
3304,Scientist #3
3305,Francine's Mom
3306,Francine's Dad
3307,Bag Boys
3308,Unattractive Waitress
3309,Female Lawyer
3310,Male Lawyer
3311,Villager
3312,Ngongo
3313,African Flight Attendant
3314,Kitenge
3315,Doorman
3316,Baby Rhino
3317,Cheetah
3318,Masai Chief
3319,Masai Tribesmen
3321,Bantu #1
3322,Bantu #2
3323,Joan Bushwell
3324,Chimps
3325,POACHER
3326,ANIMAL ACTIVIST
3327,Miner Chimp #1
3328,Miner Chimp #2
3329,Muntu
3330,Linguo
3331,BOOKISH BOY
3332,Thelonious
3333,VOICE ON TRANSMITTER
3334,2ND VOICE ON TRANSMITTER
3335,3RD VOICE
3336,Krusty Clock
3337,Rachel Jordan
3338,King David
3339,Frank Sinatra
3340,Captain Kirk
3341,Uhura
3342,Ymca Representative
3343,Lugash
3344,Rapper
3345,Moon
3346,MARVIN GAYE
3347,Dog/cat
3348,Bill Cosby
3349,Airline Rep
3351,Country Doctor
3352,Abe Bunyan
3353,Mrs. Abe Bunyan
3354,Paul Bunyan
3355,Sourdough Moe
3356,PUAL BUNYAN
3357,Connie Appleseed
3358,FAINT VOICE
3359,Huck Finn
3360,Tom Sawyer
3361,Becky Thatcher
3362,Judge Thatcher
3363,Parson Lovejoy
3364,Sheriff Wiggum
3365,HUCK/TOM
3366,Cholera Woman
3367,Baby Vendor
3368,Gypsy
3369,Shrunken Head
3370,Gil Robot
3371,Robot Worker #1
3372,Robot Worker #2
3373,ROBOT WORKERS #1 AND #2
3374,Ultrahouse 3000
3375,Matthew Perry
3376,Dennis Miller
3378,Harry Potter
3379,PRINCE
3380,Prince William
3381,Bart's Prince
3382,Montymort
3383,Slithers
3384,KRUSTY FACE
3385,COMIC BOOK GUY FACE
3386,FROG PRINCE
3387,CAMPY 40'S MOVIE DETECTIVE
3388,Cora
3389,Police Dog
3391,Seal
3392,Dr. Kaufman
3393,Super-muscular Soldier
3394,Prof. Huntington
3395,Formico
3396,Models
3397,Model #2
3398,Model #1
3399,Sad Robot
3400,Female Bargoer
3401,Male Bargoer
3402,Bargoers
3403,REM
3404,Peter Buck
3405,Michael Stipe
3406,Mike Mills
3407,Turkey
3408,Animal Catcher #1
3409,Older Chinese Man
3410,WRITERS
3411,MR. BURNS BRAIN
3412,Anti-theft Device
3413,Burly
3414,Mama Celeste
3415,Paul Newman
3416,Mesmerino
3417,Buddy Love
3418,Young Lenny
3419,Young Carl
3420,Young Louie
3421,Young Fat Tony
3422,Young Moe
3423,Young Legs
3424,"Waylon Smithers, Sr."
3425,WAYLON JR.
3426,Space Ship Ensign
4164,Cake
3350,Hobo
3377,Pierce Brosnan
3427,Space Ship Captain
3428,Astronaut Pitchman
3429,Wino
3430,Council Members
3431,Money Changer
3432,Ghostly Voice
3433,Richard Gere
3434,Strom Thurmond
3435,Ralph Nader
3436,Dracula
3437,Bob Dole
3438,Environmentalist
3439,Spotted Owl
3441,Other Students
3442,Cougar
3443,Overweight Man
3444,PEOPLE IN THE PYRAMID
3445,People In Pyramid
3446,CEO
3447,MOTHERLOVING
3448,Lawyers
3449,Dia-Betty
3450,ELECTRONICALLY-ALTERED VOICE
3451,Count Fudge-ula
3452,Sugar Dealer
3453,Two Male Marchers
3454,Marcher
3455,Lesbians
3456,Gay Man
3457,Duck
3458,Justin
3459,Soccer Mummy
3460,Teenage Soccer Player
3461,Announcer #3
3462,Teenage Usher #1
3463,Teenage Usher #2
3465,Society Man
3466,Barbara Walters
3467,Joy Behar
3468,Gen X Girl
3469,Star Jones
3470,Professor Van Doren
3471,Derby Announcer
3472,Beer Vendor
3473,Derby Announcer #1
3474,Kristen Davis
3475,Kim Catrall
3476,Sarah Jessica Parker
3477,Taxi Driver
3478,German Baron
3479,Dinosaur Doll
3480,One-armed Man
3481,Ant
3482,Helicopter Cop
3483,Headmaster
3484,Headmaster's Wife
3485,Wolfgang Puck
3486,Little Rich Boy
3487,Greta Wolfcastle
3488,Snobby Bully #1
3489,Snobby Bully #2
3490,Lookalike
3491,Teenage Waiter
3492,Tram Driver
3493,Bully #1
3494,Bully #2
3495,Canadian Player
3496,Ostrich
3497,COWBOY
3499,Sad Cowboy
3500,Bank Robber
3501,Grampa's Recorded Voice
3502,Zelda
3504,Elderly Ladies
3505,OLD MEN
3506,Black Best Friend
3507,DISTINGUISHED VOICE
3508,HISPANIC GENTLEMAN
3509,1940S ANNOUNCER
3510,Revue Cast Members
3511,Charo
3512,"RAY JAY JOHNSON, JR."
3513,Charlie Callas
3514,Yakov Smirnov
3515,Audience Members
3516,CHARRO
3517,Dionysus Barney
3518,SEA CAPTAIN/POSEIDON
3519,SEA CAPTAIN/POSEIDON CLOUD
3520,Sirens
3521,Crewmembers
3522,Discus Stu
3523,Greek Sailors
3524,Circe
3525,Lenny Pig
3526,Dead Souls
3527,Other Suitors
3528,Goose
3529,Catapult Man
3530,French Army
4165,Pie #3
3498,BUCK
3503,Zack
3440,Gabriel
3531,English Soldier
3532,English Soldier #1
3533,English Soldier #2
3534,Judge Lovejoy
3535,Courtroom Audience
3536,Hamlet Bart
3537,Court
3538,Viking
3539,Guilden-Lenny
3540,Rosen-Carl
3541,Man In The Moon
3542,Female Robot
3543,Mr. Movie Phone
3544,Telemarketer
3545,Ronaldo
3546,Sexy Blonde Woman
3547,PINEAPPLE MAN
3548,FLAMINGO
3549,Lifeguard
3550,Potato
3551,Crows
3552,Present-Day Homer
3553,Trey Anastasio
3554,Page McConnell
3555,Jon Fishman
3556,SOME AUDIENCE MEMBERS
3557,Mike Gordon
3558,Pete
3559,Seamus
3560,Booking Agent
3561,Mr. Blackwell
3562,Jenkins
3563,Danger Dog
3564,Stan Lee
3565,Stegosaurus
3566,Todd Linux
3567,Bin Laden
3568,Lou Rawls
3569,Voice Actor
3570,Cartoon Bart
3571,Passersby
3572,Paperboy
3573,Milkman
3574,Piano Lady
3575,Squishee Lady
3576,Tom Brokaw
3577,Dream Squishee Lady
3578,James Lipton
3579,Delivery Guy
3580,Divorce Lawyer
3581,Sashi
3582,Pria
3583,Uma
3584,Sandeep
3585,Nabendu
3586,Gheet
3587,Deliveryman
3588,Ms. Pommelhorst
3589,Liberace Doll
3590,Carrie
3591,Tina
3592,Robert Pinsky
3593,Student #1
3594,Student #2
3595,Glue-bottle Cow
3596,Student #3
3597,Student #4
3598,CATERPILLAR
3599,Screamapillar
3600,Homer Devil
3601,Homer Angel
3602,VOICE OVER MEGAPHONE
3603,Mrs. Bellamy
3604,LADIES
3605,Prison Warden
3606,Michael Clark Duncan
3607,Executioner
3608,Man With Braces
3609,Carmen Electra
3610,Butterfly
3611,Fonzie
3612,Arnie
3613,Looters
3614,Beatnik
3615,Monster
3616,Newsie
3617,Otis
3618,Other Gangsters
3619,Maude Ghost
3620,Demon Maude
3621,Peddler
3622,Homer Double
3623,Doubles
3624,HOMER DOUBLES
3625,TRACEY ULLMAN SHOW HOMER
3626,Farmer Gil
3627,Army General
3628,Air Force General
3629,WILLIAM BONNEY
3630,WILLIAM BONNEY/BILLY THE KID
3631,BILLY THE KID
3632,Sundance Kid
3633,Frank James
3634,Kaiser
3635,Future Homer
3636,Turkey Frink
3637,Panther Marge
3638,Cow Flanders
3639,Ralph Peacock
3640,Comic Book Ram
3641,Pig Wiggum
3642,Owl Lisa
3643,Alligator Sea Captain
3644,Fox Burns
3645,LISA OWL
3646,Spider Bart
3647,Disco Shrew
3648,Other Manimals
3649,Walrus Homer
3650,Cab Driver
3651,Network Announcer
3652,Female Cab Driver
3653,Drunk Homer
3655,Keith Richards
3656,Elvis Costello
3657,Lenny Kravitz
3658,Kenny Loggins
3659,Brian Setzer
3660,Tom Petty
3661,GROUPIES
3662,Rock Stars
3663,Salvadoran Rebel
3664,Jeff Probst
3665,Rhino
3666,Male Game Show Host
3667,Race Track Announcer
3668,Japanese Joey
3669,Japanese Phoebe
3670,Clock Announcer
3671,Robot #1
3672,Robot #2
3673,Clown
3674,Characters
3675,M.C. Safety
3676,Caution Crew Member
3678,Third-grade Class
3679,Third-grade Girl
3680,Teenagers
3681,Senate Chairman
3682,Governor Mary Bailey
3683,Homeless Man
3684,Mountain Man
3685,Grandpappy
3686,Mountain Woman
3687,Spanish Man
3689,Kid Announcer
3690,BAJA MEN
3691,LINDSAY/COOKIE
3692,Television
3693,Clownface
3694,Chief O'Hara
3695,Veterans
3696,Head Veteran
3697,Angelo
3698,All Men
3699,Kiki
3700,Shoe Buyer #1
3701,Shoe Buyer #2
3702,Stampy
3703,Baha Men
3704,Larry Holmes
3705,Gummy Sue
3706,Kozlov
3707,Termites
3708,Exterminator
3709,Bran Producers
3710,Bran Producer #1
3711,Bran Producer #2
3712,Mitch
3713,David Lander
3714,BEARDED MAN
3715,Female Castaway
3716,Sad Man
3717,Reality Show Tribe
3718,Cameraman #1
3719,Cameraman #2
3720,Cop #1
3721,Cop #2
3722,Masseur
3723,ASIAN MASSEUSE
3724,Yoga Master
3725,Man With Mustache
3726,HOMER THOUGHTS
3727,Roommate
3728,Decapitating Harry
3729,High-tech Cell
3730,Junior
3731,Man Dressed As Jester
3732,Reveler
3733,SIX-YEAR-OLD GRAMPA
3734,Judge #2
3735,Judge #1
3736,Judge #3
3737,Robin Williams
3738,Committee Chairman
3739,Sad Whiny Voice
3740,Animatronic Gay Men
3741,Riders
3742,RIDER
3743,Robot Mother
3744,Maniacal-looking Teacher
3654,Mick Jagger
3688,Cookie Kwan
3745,Little Richard
3746,Skinner's Thoughts
3747,Mrs. Skinner's Thoughts
3748,Cartoon Mouse Voice
3749,FEMALE MTV V.J.
3750,Elliott Gould
3751,Girl's Thoughts
3752,Bully
3753,Turbo Diary
3754,Movie Narrator
3755,FLANDERS' VOICE
3756,Space Frog
3757,ASTRONAUT VOICE
3758,Sheriff Lisa
3760,HEAD PROTESTER
3761,Giuseppe
3762,MISS SEPTEMBER
3763,Scary Voice
3764,SCARY MAN
3765,Mugger
3766,Cheap Girlfriend
3767,Ruth Powers
3768,Sonya
3769,Lisa Leslie
3770,SWISH
3771,David McCullough
3772,Ken Burns
3773,Skating Announcer
3774,Tanker Driver
3775,Aa Group
3776,Bowler
3777,Bowling Teammates
3778,Booming Voice
3779,Buddha
3780,Walter Cronkite
3781,Ornette Coleman
3782,Furbies
3783,Balki
3784,Happy Face
3785,Uwa
3786,Stenographer
3787,Tony Hawk
3788,Tom DeLonge
3789,Mark Hoppus
3790,Travis Barker
3791,Event Announcer
3792,Commercial Actress
3793,60-Year-Old Nelson
3794,Booberella
3795,Frankenstein
3796,GRAVELLY MALE SINGER
3797,Truck Commercial Announcer
3798,Rib-It
3799,Lisa's Cheering Section
3801,Barnard
3802,Radcliffe
3803,Wellesley
3804,Mount Holyoke
3805,Vassar
3806,Smith
3807,Bryn Mawr
3808,Seven Sisters
3809,Real Lisa
3810,Ribhead
3811,Ribhead #2
3812,Italian Man
3813,Sun Moon
3814,Hibbert Boy
3815,Big Band Singer
3816,Irish Cop
3818,REPORTER CLETUS
3819,James L. Brooks
3820,Helen Fielding
3821,MOE HOWARD
3822,Airport Official
3823,Republicans
3824,Armstrong
3825,Jet Pilot
3826,Fox News Anchor
3827,Southern Congressman
3828,Elderly Congressman
3829,Committee Member
3830,Committee Member #2
3831,Congressperson
3832,Sgt. At Arms
3833,Speaker Of The House
3834,House Members
3835,Mouse Paramedic
3836,Nuts & Bolts
3837,Terrence
3839,First Worker
3840,Capitol Dome
3841,Nuclear Inspector
3842,Animated Skinner
3844,Sad Voice
3845,Hobby Shop Guy
3846,Astronomer
3847,MALE COMPUTER VOICE
3848,Angry Mob
4166,Pies
3817,Sara Sloane
3800,George Plimpton
3759,Colt
3838,Stark Richdale
3849,Jimmy the Snitch
3850,PUZZLE LENNY
3851,Bachelors
3854,Stylist
3855,Lesbian
3856,Large Gay Man
3857,Weird Al
3858,Black Knight
3859,King
3860,Young Dr. Hibbert
3861,David Byrne
3862,William Shatner
3863,Wrangler #1
3864,Wrangler #2
3865,Luke
3866,Cleanie
3867,Native American
3868,Clara
3869,Native American Woman
3870,Brave
3871,Owl
3872,Rabbit
3873,Elk
3874,Dry Cleaner
3875,Man With Sack
3876,Man With Plow
3877,Rin Tin Tin
3878,H.K. Duff
3879,American Astronaut
3880,Russian Astronaut
3881,Astronauts
3882,Les
3883,REGIS
3884,SUDS MCDUFF
3885,Derelicts
3886,Parasailer #1
3887,Parasailer #2
3888,Male Narrator
3889,Female Tour Guide
3890,Female
3891,Southern Woman
3892,Woman's Daughter
3893,Armando
3894,Tv Chef
3895,Grouchy Old Man
3896,Sweet Old Lady
3897,Peruvian Frogs
3898,Steve Buscemi
3899,Turks
3900,Marriage Counselor
3901,Jackson Browne
3902,Busboys
3903,Farty
3904,O.J.
3905,Pax Announcer
3906,Silver-haired Woman
3907,Jim Proudfoot
3908,Junior Dandy Chief
3909,Venus Flytrap
3910,Beautiful Woman
3911,Jethro
3912,Granny
3913,Hot Woman
3914,Elmo
3915,Godfather
3916,Homer Doll
3917,Don Castellaneta
3918,Younger Mobster
3919,Death
3920,Frankie the Squealer
3921,Swedish Scientist
3923,Young Professor Frink
3924,Jennifer Garner
3925,Dudley Herschbach
3926,Oscar De La Hoya
3927,Fbi Agent
3928,Asian Woman
3929,Federal Agent
3930,Female Prisoners
3931,Second Prisoner
3932,Prison Bus Driver
3933,Other Prisoners
3934,First Prisoner
3935,French Teacher
3936,Michael Moore
3937,Boy Student
3938,Dad #2
3939,Alien Rock Band
3940,Museum-goers
3941,Edwina
3942,Tony Blair
3943,English Gentleman
3944,Concierge
3945,J.K. Rowling
3946,Squeaky-Voiced British Teen
3947,Judi Dench
3948,Gentleman #1
3949,GENTLEMAN #2
3950,Lord Daftwager
3951,Evan Marriott
3952,Sir Ian McKellen
3953,Deep British Voice
3954,Courtroom
3955,Young Girl In Crowd
3922,Frink Senior
3852,Grady
3956,Second Guard
3957,Sparkly Elves
3958,Madonna
3959,HOMER-ISH WOMAN'S VOICE
3960,Abbey
3961,Cucumber Moses
3962,Candy Ball
3963,Grant Connor
3964,Care Bear
3965,Prostitute
3966,2nd Peddler
3967,1st Construction Worker
3968,2nd Construction Worker
3969,Ultrasound Woman
3970,Jeremy
3971,Diane
3972,Beach Boys Experience
3973,Curb Re-painter
3974,Kathy
3975,Holiday Special Announcer
3976,Soulful Prune
3977,Classy Clerk
3978,Talking Astrolabe
3979,REDNECK RADIO DJ
3980,Country Singer
3981,BACKUP SINGERS
3982,ASTROLABE
3983,Jimmy Stewart Puppet
3984,Cartoon Announcer
3985,Mr. McGrew
3986,Bob Cratchett
3987,Ghost Of Xmas Past
3988,Sitcom Character
3989,Ebenezer Urkel
3990,Mr. Sulu
3991,Mr. Scott
3992,Pregnant Woman
3993,Wildlife Host
3994,HANK HILL
3996,Gerbil
3997,Kids Chorus
3998,Helpful Bear
3999,Concert Announcer
4000,Tinky Winky
4001,Concert Crowd
4002,Kid Crowd
4003,Afghani Man
4004,Most Of Crowd
4005,Speak 'n' Spell
4006,Perverts
4007,Tobacco Lobbyist
4008,Mother On Ad
4009,Actress In Blue Wig
4010,"""Yeeeessss"" Man"
4011,Bike Guy
4012,Macho Tv Announcer
4013,ROBOT WARS ANNOUNCER #2
4014,ROBOT WARS ANNOUNCER #1
4015,Knockahomer
4016,Scary Robot
4017,Security Voice
4018,Esme Delacroix
4019,Boris
4020,Siren
4021,Bartleby
4022,Leezakiah
4023,Temperance
4024,Captain Mordecai
4025,CYRUS MANLEY
4026,Jealousy
4027,Honesty
4028,Conscience
4029,Libido
4030,Thomas Pynchon
4031,Springfieldites
4032,Ashley Olsen
4033,Mary-Kate Olsen
4034,Elderly Librarian
4036,MARGARINE OF ARAGON
4037,Court Herald
4038,Royal Physician
4039,Prince Bart
4040,Margarine
4041,Thomas More
4042,Barrister
4043,Anne Boleyn
4044,Archbishop Lovejoy
4045,Jane Seymour
4046,Next Wife #2
4047,Next Wife #3
4048,Anne of Cleves
4049,Advisor Moe
4050,Chief Homer
4051,Sacagawea
4052,Charbonneau
4053,Explorers
4054,Mozart
4055,Salieri
4056,RAINER WOLFCASTLE
4057,Fops
4058,Emperor Joseph II
4059,Knight Chorus
4035,Henry VIII
4060,LADIES IN WAITING CHORUS
4061,Female Soloist
4062,Fop #1
4063,Fop #2
4064,Chancellor Smithers
4065,Beethoven
4066,Crazies
4067,Isabel Sanford
4068,'70s Announcer
4069,Paul Lynde
4070,Nadia Comaneci
4071,Lancelot Link
4072,K.I.T.T.
4073,Salem the Cat
4074,Mr. Ed
4075,Woman Bystander
4076,SCRATCHY'S FACE
4077,Indigent Man
4078,"""Yesss"" Man"
4079,Airline Employee
4080,Boy #2
4081,Cap City Boys
4082,Little Milhouse
4083,Indigent Woman
4084,Miss Wickerbottom
4085,Phonic Frog
4087,Ticket Vendor
4088,Creepy Little Girl
4089,Mysterious Noise
4090,Sec Agent #1
4091,Sec Agent #2
4092,Committee Chairwoman
4093,Congressional Committee
4094,Arties
